blueWins,blueFirstBlood,blueKills,blueDeaths,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,redDragons,redHeralds,redTowersDestroyed,blueKDA,redKDA,visionControlDiff,CSDiff
1,0,4,5,1,0,0,-88,0,0,0,1.4,3.75,-13.0,18
1,0,4,9,0,0,0,-1427,0,0,0,1.0,3.75,-1.5,9
1,0,8,11,0,1,0,-2440,0,0,0,1.2727272727272727,3.25,-3.6,-42
0,1,5,9,0,0,0,-1614,1,0,0,1.0,4.2,0.666666666666667,-3
1,0,4,7,1,0,0,-1075,0,0,0,0.8571428571428571,3.25,3.7,30
1,1,7,8,1,1,0,-1799,0,0,0,1.75,3.2857142857142856,10.166666666666668,-10
1,1,12,3,1,0,0,3296,0,0,0,7.666666666666667,0.5,12.0,1
1,0,4,7,0,0,0,-1942,1,0,0,1.0,3.0,-0.16666666666666696,-15
1,1,8,4,1,0,0,2013,0,0,0,4.5,0.875,1.5833333333333335,-12
1,1,12,8,1,1,0,3574,0,0,0,3.375,1.5833333333333333,3.3333333333333335,62
1,1,13,3,1,0,0,6000,0,1,0,7.333333333333333,0.6153846153846154,-0.20000000000000018,84
0,0,5,9,0,0,1,-3128,0,1,1,0.7777777777777778,3.6,-1.3333333333333335,-49
1,0,4,4,1,1,0,1229,0,0,0,1.25,1.5,3.0,54
0,1,5,10,0,1,0,1285,1,0,0,1.1,3.8,1.4000000000000004,103
0,0,5,10,0,0,0,-3274,1,0,0,1.1,3.6,-3.466666666666667,-50
0,0,5,8,0,0,0,-1770,1,0,0,0.75,3.4,3.5,22
1,1,8,3,1,0,0,1892,0,0,0,7.333333333333333,0.875,12.0,-36
0,1,8,7,0,0,0,525,0,0,0,2.4285714285714284,1.75,11.333333333333332,7
0,1,5,6,1,0,0,-415,0,0,0,2.1666666666666665,2.8,8.8,4
1,0,2,6,0,0,0,-1751,1,0,0,0.5,5.0,2.5,-3
1,1,14,6,0,1,1,4453,1,0,0,4.0,0.8571428571428571,-2.5,15
0,1,11,6,1,0,0,1393,0,0,0,3.5,0.7272727272727273,-10.25,-21
1,0,6,5,1,1,0,534,0,0,0,2.0,2.5,0.33333333333333304,33
0,1,2,11,0,0,0,-3301,1,0,0,0.36363636363636365,14.5,4.166666666666667,24
1,0,4,7,1,1,0,-2022,0,0,0,1.1428571428571428,3.5,-5.5,-32
0,0,3,6,0,0,0,176,1,0,0,1.1666666666666667,4.333333333333333,-20.833333333333332,41
0,0,2,5,0,1,0,-458,1,0,0,0.8,4.0,8.333333333333332,-5
0,1,4,2,0,0,0,676,1,0,0,5.5,0.75,2.5769230769230766,-27
1,0,6,4,1,0,0,2536,0,1,0,2.75,0.6666666666666666,3.6666666666666665,44
1,0,7,11,0,0,0,-1751,0,1,0,1.5454545454545454,2.857142857142857,43.0,-25
1,0,7,10,0,0,0,-1516,1,1,0,1.6,2.857142857142857,-3.75,-5
0,1,3,7,0,0,0,-2566,0,0,0,0.8571428571428571,3.3333333333333335,-0.5,-65
0,1,4,8,0,0,0,-2023,1,0,0,1.125,3.0,37.166666666666664,-38
0,0,5,6,0,1,0,-276,0,0,0,1.5,2.8,-3.333333333333333,36
1,1,7,4,1,1,0,1574,0,0,0,3.0,1.0,15.0,28
1,0,6,3,0,0,0,2378,1,0,0,5.333333333333333,0.6666666666666666,3.5,24
0,1,4,9,0,0,0,-3223,1,1,0,0.8888888888888888,4.75,4.0,-60
0,0,5,5,0,0,0,808,1,0,0,2.4,2.6,-9.466666666666665,31
1,1,8,2,0,0,0,3803,0,0,0,8.0,1.0,23.0,31
0,0,2,8,0,0,0,-3360,1,0,0,0.625,7.5,1.8666666666666671,-42
1,0,6,2,0,0,0,2397,0,1,0,7.5,0.5,0.08333333333333304,15
0,1,5,8,0,0,0,-883,0,0,0,1.5,3.4,-4.428571428571429,38
0,1,1,4,0,0,0,-2638,1,1,0,0.5,9.0,-15.166666666666668,-26
1,1,14,3,0,0,0,5035,0,0,0,10.0,0.5714285714285714,13.0,11
0,1,5,8,0,0,0,-1003,1,1,0,1.25,3.0,3.0,18
0,1,5,8,0,0,0,-1963,1,0,0,1.125,3.6,0.0,6
0,0,6,7,0,0,0,-1071,1,0,0,1.8571428571428572,2.5,3.833333333333333,-16
1,1,6,5,0,0,0,897,0,0,0,3.0,2.0,0.5,11
1,1,5,2,1,1,0,1946,0,0,0,4.5,0.8,11.333333333333332,25
0,0,8,8,0,1,0,-219,1,0,0,1.625,1.75,-5.0,6
1,1,6,4,0,0,0,1588,0,0,0,3.25,1.8333333333333333,4.333333333333333,16
0,0,2,6,0,0,0,-1889,1,0,0,0.8333333333333334,6.0,0.0,-2
1,0,2,4,1,0,0,-720,0,0,0,1.0,4.0,9.5,8
0,1,3,12,0,0,0,-2388,1,1,0,0.4166666666666667,6.666666666666667,-3.0,27
0,0,3,13,0,0,0,-5668,1,0,0,0.3076923076923077,7.666666666666667,-2.266666666666667,-49
1,0,7,8,1,0,0,527,0,0,0,1.875,2.7142857142857144,-7.0,72
1,1,6,4,0,1,0,1496,1,0,0,2.25,1.3333333333333333,-10.583333333333334,39
0,0,8,14,0,0,0,-4245,1,1,0,0.8571428571428571,3.25,11.333333333333332,-59
0,1,10,5,1,0,0,3386,0,1,0,5.4,1.3,3.416666666666667,-36
0,0,3,8,0,0,0,-3145,1,0,0,0.5,6.0,0.40000000000000036,-40
0,0,1,5,1,0,0,-1325,0,0,0,0.2,13.0,-1.75,14
1,0,5,8,1,1,0,-1623,0,0,0,1.5,3.4,10.5,-4
1,0,3,3,1,0,0,1076,0,0,0,2.0,1.0,-6.833333333333334,13
1,0,7,10,1,0,0,-1156,0,0,0,1.6,2.2857142857142856,-3.25,-44
0,0,3,3,0,1,0,450,0,0,0,1.6666666666666667,2.6666666666666665,2.0,16
1,1,7,5,0,1,2,4363,0,0,0,2.2,1.2857142857142858,-1.0,101
1,1,11,6,1,0,0,2262,0,0,0,4.0,1.0909090909090908,0.8999999999999999,10
0,1,6,9,0,0,0,-367,0,0,0,1.4444444444444444,3.0,-0.833333333333333,10
1,0,6,3,0,0,0,1214,1,0,0,4.333333333333333,0.8333333333333334,11.333333333333334,-23
1,1,4,1,1,0,0,1728,0,0,0,10.0,0.25,-3.5,-5
1,1,6,5,0,0,0,959,1,0,0,2.0,1.6666666666666667,-8.0,25
1,1,5,5,0,1,0,924,1,0,0,2.2,2.0,12.0,31
1,1,12,2,1,0,0,4544,0,0,0,12.5,0.3333333333333333,0.5,30
0,0,4,11,1,1,0,-4847,0,0,1,0.7272727272727273,5.75,-9.5,-12
1,1,9,3,1,0,0,1849,0,1,0,8.666666666666666,0.5555555555555556,69.5,-14
1,0,7,11,0,0,0,-3891,0,0,0,1.2727272727272727,2.857142857142857,-6.5,-73
0,1,6,9,0,0,0,-1314,1,0,0,1.5555555555555556,3.0,2.1,-18
1,1,9,5,0,0,0,2718,0,0,0,4.6,1.1111111111111112,-37.0,7
0,0,3,8,0,0,0,-2174,1,1,0,0.75,6.666666666666667,2.8095238095238098,-22
1,1,4,1,1,0,0,1093,0,0,0,6.0,0.5,10.818181818181818,5
1,0,11,10,0,0,0,-215,0,0,0,1.9,2.090909090909091,-6.65,-8
1,1,7,6,0,1,0,635,1,0,0,2.8333333333333335,1.7142857142857142,-20.166666666666668,-23
1,0,10,10,0,0,0,120,0,1,1,2.0,2.0,12.666666666666668,18
1,0,10,9,1,0,0,194,0,0,0,2.3333333333333335,2.1,6.25,13
1,1,9,2,1,0,0,3581,0,0,0,15.0,0.3333333333333333,9.333333333333332,24
0,0,6,13,0,0,0,-3622,0,0,0,1.1538461538461537,4.166666666666667,-65.5,-33
1,1,6,6,1,0,0,-303,0,1,0,2.5,2.8333333333333335,3.25,-8
0,0,9,8,1,0,0,-1295,0,0,0,2.0,2.0,-4.0,-47
0,0,1,5,0,0,0,-3006,1,1,0,0.4,9.0,24.0,-45
1,1,2,1,0,1,0,1090,1,0,0,6.0,1.0,15.8,21
1,0,4,3,1,0,0,324,0,0,0,1.6666666666666667,1.25,8.666666666666668,24
1,1,3,7,0,0,0,-2025,1,0,0,0.7142857142857143,4.333333333333333,-13.0,-35
0,1,7,8,0,0,0,-416,1,0,0,1.875,2.7142857142857144,2.583333333333333,-6
0,1,4,4,0,1,0,62,1,0,0,1.5,2.25,9.333333333333334,15
0,1,5,7,0,0,0,-67,1,0,0,1.1428571428571428,3.8,-6.333333333333334,41
1,0,11,4,1,0,0,5163,0,0,0,6.0,0.7272727272727273,15.0,53
1,1,11,5,1,0,0,2728,0,0,0,5.8,1.0,13.2,-1
0,0,3,9,1,0,0,-3559,0,0,0,0.4444444444444444,5.333333333333333,1.7692307692307692,-43
1,1,6,4,1,1,0,184,0,0,0,3.25,1.5,-6.5,-24
0,1,4,7,1,0,0,-2040,0,0,0,1.1428571428571428,3.25,-0.9333333333333331,-32
1,1,6,1,1,0,0,2151,0,0,0,15.0,0.6666666666666666,-13.0,-9
0,0,10,12,0,0,0,-2452,0,0,0,1.5833333333333333,2.0,25.0,-57
1,1,7,4,1,1,0,3255,0,0,0,3.5,1.0,3.6999999999999993,43
1,1,9,3,0,0,0,1128,1,0,0,5.0,0.5555555555555556,3.833333333333334,-26
1,1,6,5,0,1,1,1909,0,0,0,2.6,1.3333333333333333,3.000000000000001,24
1,0,10,6,0,0,0,3397,0,0,0,3.1666666666666665,1.4,1.5,31
0,0,8,12,0,0,0,-3563,1,0,0,1.5833333333333333,4.25,4.0,-36
0,1,7,9,1,0,0,-361,0,0,0,1.2222222222222223,3.142857142857143,2.0,20
1,0,4,3,0,1,0,-513,0,0,0,2.3333333333333335,1.75,-6.999999999999999,-20
1,0,11,4,0,0,0,4872,0,0,0,5.75,0.9090909090909091,3.8095238095238098,50
0,0,6,7,0,1,0,985,0,0,0,1.5714285714285714,2.3333333333333335,26.0,30
1,1,4,8,1,0,0,-1599,0,1,0,0.875,4.25,5.5,1
1,0,11,4,1,0,0,1719,0,0,0,6.5,0.8181818181818182,1.8333333333333335,-25
0,0,1,6,0,0,0,-2641,0,1,0,0.16666666666666666,11.0,-0.33333333333333304,-23
0,1,3,9,0,0,0,-2846,1,1,0,0.5555555555555556,6.666666666666667,9.6,-34
0,0,3,10,0,0,0,-3891,1,0,0,0.4,7.333333333333333,-10.0,-34
1,0,13,4,1,0,0,6202,0,0,0,6.0,0.6923076923076923,3.0,79
1,0,3,2,0,0,0,2330,0,0,0,4.0,1.6666666666666667,7.5,50
0,1,9,7,0,0,0,3089,0,0,0,2.4285714285714284,1.8888888888888888,3.0,73
1,0,7,6,0,0,0,540,0,0,0,2.3333333333333335,1.8571428571428572,14.666666666666668,0
1,1,5,4,0,1,0,508,1,0,0,2.5,1.6,14.5,-37
0,1,10,7,1,0,0,625,0,0,0,2.857142857142857,1.1,68.5,-49
1,1,8,5,1,0,0,2481,0,0,0,3.0,1.0,10.066666666666666,32
1,1,10,5,1,0,0,2796,0,0,0,3.8,1.0,6.666666666666667,5
1,0,9,4,1,0,0,2089,0,0,0,4.0,0.8888888888888888,15.8,-3
1,1,5,6,1,0,0,-608,0,0,0,1.8333333333333333,2.8,-43.666666666666664,-5
0,1,7,9,0,0,0,-1923,0,0,0,1.4444444444444444,2.857142857142857,-2.0,-28
0,0,5,5,0,0,0,-951,1,0,0,2.0,2.0,-38.25,-9
1,1,6,4,1,0,0,1428,0,0,0,3.5,1.6666666666666667,-1.583333333333333,23
0,1,8,5,1,0,0,1131,0,1,0,3.4,1.25,2.0,-31
0,0,4,7,0,1,0,-1972,0,0,0,1.1428571428571428,5.5,16.666666666666668,-22
0,1,7,9,0,0,0,-2242,1,0,0,1.4444444444444444,3.0,-27.5,-40
1,1,6,3,1,0,0,2287,0,1,0,5.333333333333333,1.0,7.0,15
0,0,7,4,0,0,0,1367,0,1,0,3.75,1.1428571428571428,0.0,47
1,1,8,4,1,1,0,2580,0,0,0,4.0,1.0,2.8333333333333335,45
0,0,11,7,1,0,0,786,0,0,0,4.428571428571429,1.3636363636363635,43.166666666666664,-54
1,1,5,6,1,1,0,152,0,0,0,1.6666666666666667,3.2,-12.5,38
1,1,8,4,0,0,0,2802,1,0,0,4.25,0.875,8.0,1
0,0,3,4,0,0,0,-1610,1,0,0,1.5,2.0,-9.666666666666668,-27
1,0,14,10,0,0,0,1543,1,0,0,2.3,1.2857142857142858,-7.5,23
1,0,15,11,0,0,0,1915,0,0,0,2.6363636363636362,1.4666666666666666,0.33333333333333304,5
1,0,4,3,1,0,0,-595,0,0,0,3.6666666666666665,1.0,6.333333333333334,-25
0,1,6,7,0,0,0,-1190,0,0,0,1.5714285714285714,1.8333333333333333,0.0,-30
1,1,5,1,0,1,0,1820,1,0,0,8.0,0.6,-13.0,1
0,0,4,7,1,1,0,-2630,0,0,0,1.0,3.25,-0.25,-36
1,0,8,8,0,0,0,-1327,1,0,0,2.125,2.125,-5.666666666666666,-43
1,0,8,4,0,0,0,1417,0,1,0,4.5,0.875,14.0,-26
0,1,4,4,1,0,0,71,0,0,0,1.75,2.5,-2.266666666666667,25
1,0,5,4,0,0,0,17,1,0,0,1.25,1.2,-5.0,1
0,1,8,7,1,1,0,151,0,0,0,2.2857142857142856,1.5,1.0,-8
1,1,10,3,1,0,0,4817,0,1,0,6.333333333333333,0.6,0.4500000000000002,53
0,0,4,9,0,0,0,-3400,1,0,0,1.0,5.0,-12.5,-60
0,1,6,8,0,0,0,-944,1,0,0,1.375,3.8333333333333335,-28.333333333333332,18
0,0,4,8,1,0,0,-2839,0,1,1,1.25,3.5,3.0,-30
1,1,11,8,1,0,0,818,0,0,0,3.125,1.6363636363636365,-12.0,39
0,0,2,9,0,0,0,-6286,1,1,1,0.6666666666666666,8.5,-21.0,-102
0,0,4,11,0,0,0,-3799,1,0,0,0.6363636363636364,5.25,-0.25,-30
1,0,8,2,1,1,1,4428,0,0,0,6.0,0.5,2.2,28
1,1,9,1,0,0,0,4388,1,0,0,18.0,0.2222222222222222,8.563636363636363,27
0,0,4,8,1,0,0,-3045,0,0,0,1.125,4.75,0.16666666666666696,-29
0,0,2,4,0,0,0,-1497,0,1,0,1.25,6.5,-0.5,7
0,0,3,4,1,0,0,-1696,0,0,0,2.0,2.3333333333333335,4.25,-14
1,0,8,7,0,0,0,733,0,1,0,2.2857142857142856,1.375,-2.75,-52
1,1,9,10,1,0,0,-606,0,0,0,2.0,2.2222222222222223,5.166666666666666,3
0,0,3,5,0,0,0,-2420,0,1,0,1.2,3.3333333333333335,4.75,-29
0,0,3,8,0,0,0,-2037,1,0,0,0.625,6.333333333333333,7.0,26
1,0,4,4,0,0,0,631,1,0,0,1.75,2.25,-2.5,19
0,0,7,7,0,1,0,-1570,1,0,0,1.8571428571428572,2.2857142857142856,-1.75,-47
1,0,7,7,1,0,0,-471,0,0,0,2.5714285714285716,2.2857142857142856,3.916666666666666,-11
1,0,3,4,0,0,0,-1211,0,0,0,1.75,3.0,-2.0,-15
1,1,7,2,0,1,0,2740,1,0,0,6.5,0.8571428571428571,-6.0,10
1,0,6,4,0,1,0,1947,0,0,0,3.25,1.6666666666666667,2.833333333333333,10
1,1,10,3,0,0,0,4712,0,0,0,6.0,0.4,0.5,62
0,1,5,4,1,0,0,1115,0,0,0,2.75,1.4,11.0,7
1,0,4,5,0,0,0,-833,0,0,0,1.8,2.5,13.666666666666668,-40
1,0,11,7,0,0,0,564,1,0,0,2.857142857142857,1.2727272727272727,62.0,-31
0,1,10,10,0,1,0,-589,0,0,1,2.1,1.8,0.0,-8
1,1,9,4,0,0,0,3020,0,0,0,4.25,1.3333333333333333,6.5,30
1,1,7,6,1,0,0,-1339,0,1,0,2.5,2.0,-1.5,-55
0,1,10,4,1,0,0,1487,0,1,0,6.75,0.7,-6.0,-66
1,1,5,3,1,1,0,579,0,0,0,3.3333333333333335,0.8,1.9333333333333331,-38
1,1,9,6,0,0,0,975,0,0,0,2.8333333333333335,1.1111111111111112,0.5,-15
1,1,10,6,1,0,0,1417,0,0,0,3.5,1.7,46.25,-19
1,1,6,4,1,1,1,2768,0,0,0,3.75,1.1666666666666667,3.0,8
1,1,13,6,0,0,0,3897,1,0,0,6.333333333333333,1.0,7.8,48
0,0,2,9,0,0,0,-4631,1,0,0,0.6666666666666666,10.0,-12.0,-50
0,0,4,5,0,0,0,-46,1,1,0,1.6,2.25,-0.833333333333333,57
0,0,2,7,0,0,1,-258,1,0,0,0.5714285714285714,8.0,0.5,39
1,0,9,3,1,0,0,2845,0,0,0,5.666666666666667,0.7777777777777778,6.333333333333333,84
0,0,3,10,0,0,0,-3177,1,0,0,0.6,7.0,-19.0,-23
1,1,8,4,1,0,0,2988,0,0,0,4.25,0.625,7.333333333333333,43
1,1,6,3,1,0,0,2443,0,0,0,3.6666666666666665,1.1666666666666667,0.5,17
1,1,6,5,1,1,0,-11,0,0,0,2.2,1.6666666666666667,7.0,-2
1,0,5,6,1,0,0,286,0,0,0,2.1666666666666665,3.6,-41.0,-28
0,1,6,7,1,1,0,90,0,0,0,1.7142857142857142,2.0,5.333333333333334,-6
1,0,7,6,0,0,0,403,0,0,0,2.0,2.142857142857143,-8.5,26
1,1,8,1,0,0,0,3135,0,0,0,20.0,0.375,0.5333333333333337,-29
0,0,10,8,0,0,0,372,1,0,0,2.625,1.6,1.0,-18
1,0,6,8,1,0,0,-1636,0,0,0,2.0,3.6666666666666665,5.5,-27
1,1,12,1,1,1,0,5586,0,0,0,23.0,0.16666666666666666,-0.666666666666667,64
0,0,2,5,0,0,0,-2105,1,0,0,1.0,5.5,-1.0,10
1,0,6,8,0,1,0,-1374,1,0,0,1.25,2.6666666666666665,-5.2,-9
0,0,3,8,0,0,0,-2166,0,1,0,0.875,4.333333333333333,-3.4,-5
1,0,5,4,0,0,0,930,0,0,0,2.25,2.0,-1.833333333333333,41
0,0,5,8,1,0,0,-950,0,0,0,1.25,3.2,-87.0,-5
1,1,1,2,1,0,0,-2421,0,1,1,1.5,4.0,-2.6,-43
1,0,8,9,0,0,0,-891,1,0,0,2.0,2.75,4.833333333333333,0
1,0,4,5,0,0,0,-211,1,0,0,1.2,3.0,13.0,16
1,1,4,5,0,0,0,-405,1,1,0,1.8,3.0,-13.333333333333332,-14
1,1,10,7,0,0,0,2361,1,0,0,2.5714285714285716,1.1,5.0,46
1,0,8,9,1,0,0,-134,0,0,0,2.111111111111111,2.375,-4.0,0
1,1,7,4,1,0,0,2062,0,0,0,5.75,1.8571428571428572,2.0,12
1,1,6,3,0,1,0,2089,1,0,0,4.333333333333333,1.1666666666666667,-3.0,54
0,0,7,16,0,0,0,-5377,1,1,0,0.8125,5.428571428571429,3.166666666666667,-76
1,1,7,7,1,0,0,-282,0,1,0,1.7142857142857142,2.2857142857142856,8.0,29
0,0,6,7,0,0,0,-443,0,0,0,2.0,1.8333333333333333,2.833333333333333,0
0,0,2,8,0,0,0,-3122,0,0,0,0.625,8.0,-5.833333333333334,1
0,0,2,5,1,0,0,-2425,0,0,0,0.6,4.5,0.25,-29
1,0,3,5,0,0,0,-813,1,0,0,1.0,3.3333333333333335,6.5,-1
1,0,9,8,0,0,0,1378,1,1,0,2.125,1.4444444444444444,3.8333333333333335,-7
0,0,7,7,0,0,0,1542,1,0,0,1.8571428571428572,2.0,11.9,25
0,0,7,11,0,0,0,-1553,1,0,0,1.5454545454545454,3.857142857142857,23.666666666666664,-22
1,1,8,0,1,0,0,4250,0,0,0,20.0,0.0,12.25,32
1,1,8,3,0,1,0,2772,0,0,0,5.0,0.75,-23.0,13
1,1,6,6,1,0,0,-484,0,0,0,2.3333333333333335,1.8333333333333333,4.0,-4
1,1,7,4,1,1,0,1110,0,0,0,4.75,1.4285714285714286,4.9,-20
0,0,5,4,0,1,1,1467,1,0,0,2.75,2.0,5.800000000000001,11
1,1,12,10,1,1,0,1095,0,0,0,3.2,2.25,8.5,-54
1,1,7,1,1,0,1,5169,0,0,0,12.0,0.2857142857142857,-4.333333333333333,62
0,0,1,3,0,0,0,-1547,1,1,0,1.3333333333333333,7.0,0.0,-21
1,1,13,3,0,0,0,5680,1,0,0,11.333333333333334,0.5384615384615384,1.9,23
0,1,6,6,0,0,0,823,0,0,0,2.0,2.1666666666666665,2.5,5
1,1,6,1,1,1,0,1799,0,0,0,14.0,0.3333333333333333,54.5,-28
0,0,1,3,0,1,0,-757,1,0,0,0.6666666666666666,6.0,0.5,7
1,1,8,6,1,0,0,91,0,0,0,2.8333333333333335,1.5,7.166666666666666,-47
0,0,8,11,0,1,1,-1538,1,0,1,1.2727272727272727,3.375,0.6749999999999998,-1
1,0,10,8,1,1,0,2228,0,0,0,2.375,1.6,4.5,31
0,1,9,1,0,0,0,4869,1,0,0,19.0,0.1111111111111111,3.0,48
1,0,4,2,0,0,0,640,0,0,0,5.5,1.5,-0.8333333333333335,-5
1,0,6,9,0,0,0,-1871,0,0,0,1.4444444444444444,2.5,1.0,-39
0,0,5,7,0,0,0,-2189,1,0,0,1.2857142857142858,2.8,-46.714285714285715,-54
0,1,7,9,0,0,0,474,0,0,0,1.6666666666666667,2.7142857142857144,4.833333333333333,27
0,0,7,12,0,0,0,-1072,0,0,0,1.25,4.0,-1.333333333333333,18
0,1,7,13,0,0,0,-2817,1,0,0,1.2307692307692308,4.285714285714286,9.0,-18
1,0,4,3,1,0,0,-243,0,0,0,3.6666666666666665,1.75,3.25,-44
0,0,3,3,1,0,0,-1517,0,0,0,3.3333333333333335,2.6666666666666665,1.2999999999999998,-45
0,0,0,6,0,0,0,-3205,1,0,0,0.0,10.0,-27.4,-19
0,0,2,5,0,0,0,-2820,1,0,0,1.2,3.0,-1.0,-79
1,1,7,3,1,0,0,1722,0,0,0,6.666666666666667,1.0,-1.2000000000000002,-24
1,1,6,2,1,1,0,1978,0,0,0,5.5,0.6666666666666666,1.0,51
1,1,11,9,0,0,0,171,0,0,0,2.111111111111111,1.7272727272727273,-2.4000000000000004,-2
0,0,5,3,1,0,0,659,0,1,0,4.666666666666667,1.2,9.25,9
1,0,6,11,1,0,0,-2974,0,1,0,1.1818181818181819,3.3333333333333335,2.083333333333333,-40
0,0,3,9,0,0,0,-3078,1,0,0,0.6666666666666666,6.333333333333333,39.666666666666664,-28
0,1,7,6,0,0,0,1153,1,0,0,2.1666666666666665,2.142857142857143,2.5,9
1,1,11,5,1,1,0,3878,0,0,0,3.8,0.7272727272727273,-2.5,41
1,1,5,1,1,1,0,2717,0,0,0,10.0,0.4,-8.25,-15
1,1,9,7,0,0,0,3038,1,0,0,2.4285714285714284,1.3333333333333333,7.321428571428571,88
0,0,4,7,0,0,0,-1903,1,0,0,1.4285714285714286,5.25,-9.75,-27
1,1,9,5,0,0,0,3518,1,0,0,3.4,1.3333333333333333,3.0,53
1,0,7,7,0,0,0,216,0,0,0,2.7142857142857144,2.7142857142857144,-8.833333333333332,39
0,1,5,8,0,0,0,-509,1,0,0,1.0,3.2,26.5,33
0,0,9,6,0,0,0,978,0,1,0,3.8333333333333335,1.4444444444444444,-14.0,-36
1,1,11,3,1,0,0,1884,0,0,0,6.666666666666667,0.45454545454545453,21.5,4
1,1,10,4,0,1,0,2224,1,0,0,5.75,1.1,1.5,-16
0,0,8,11,0,1,0,-1079,1,0,0,1.5454545454545454,2.25,-2.5999999999999996,-35
0,0,5,7,0,0,0,-1768,1,1,0,1.5714285714285714,3.0,-10.25,-71
0,0,6,6,1,0,0,-886,0,0,0,1.6666666666666667,2.3333333333333335,-0.33333333333333304,-12
1,1,9,3,0,0,0,3017,0,0,0,8.333333333333334,0.5555555555555556,25.5,8
0,1,8,8,1,0,0,-431,0,0,0,2.125,2.625,5.142857142857142,-26
0,0,6,12,0,0,0,-2618,0,0,0,1.0,3.1666666666666665,12.0,-10
0,1,6,6,1,1,0,-740,0,0,0,2.0,2.5,1.5833333333333335,-47
1,1,12,5,0,1,0,3982,0,0,0,5.0,1.0,-4.5,52
0,0,5,10,0,0,0,-2028,1,0,0,1.1,3.4,-6.666666666666667,-39
1,0,10,4,0,1,2,5649,1,0,0,4.5,1.0,-6.5,51
0,0,0,9,0,0,0,-4949,1,1,0,0.0,16.0,-10.5,-61
1,1,8,3,1,1,1,4867,0,0,0,4.333333333333333,1.25,9.0,80
0,0,2,6,1,1,0,-978,0,0,0,0.6666666666666666,7.0,0.0,69
0,0,8,4,0,0,0,2425,0,0,0,4.25,1.25,-11.5,10
1,1,12,6,1,0,0,3815,0,0,0,3.8333333333333335,0.9166666666666666,9.0,23
1,1,7,5,1,0,0,976,0,0,0,2.2,1.8571428571428572,17.666666666666668,8
1,1,5,4,1,0,0,862,0,0,0,2.75,1.4,0.666666666666667,36
0,1,4,3,0,0,0,-403,1,0,0,3.3333333333333335,1.5,-54.4,-36
0,0,2,6,0,0,0,-2204,0,1,0,0.8333333333333334,5.5,13.916666666666668,-25
1,1,9,9,1,0,0,-219,0,0,0,2.2222222222222223,2.4444444444444446,-9.133333333333333,-9
1,1,16,5,0,1,0,5330,1,0,0,6.4,0.5,-2.5,49
1,1,9,4,1,1,0,3414,0,0,0,5.25,0.5555555555555556,-43.5,23
0,1,5,4,0,0,0,792,0,0,0,2.25,1.6,-2.0,28
1,1,4,7,0,0,0,-146,1,1,0,1.2857142857142858,3.75,-1.7333333333333334,16
0,1,5,5,0,1,0,-1578,0,0,0,2.0,2.6,8.75,-83
1,1,5,6,0,0,0,-769,1,0,0,1.6666666666666667,2.2,-9.4,-22
1,0,6,3,0,0,0,1860,0,0,0,4.0,1.3333333333333333,0.0,-4
1,1,10,3,0,0,0,3525,0,0,0,6.0,0.7,-7.333333333333333,10
1,1,12,8,1,0,0,679,0,1,0,3.75,1.25,-0.75,-4
0,0,1,5,0,0,0,-2555,1,0,0,0.4,9.0,-1.666666666666667,-34
0,1,11,6,0,0,0,765,1,1,0,2.6666666666666665,0.9090909090909091,-7.0,-34
0,1,6,8,0,0,0,-1221,1,1,0,1.5,2.5,44.0,-35
1,0,10,6,0,0,0,4492,1,0,0,3.3333333333333335,0.9,22.0,71
0,0,3,4,0,0,0,186,0,0,0,1.75,2.6666666666666665,-34.8,6
1,1,8,7,1,0,0,1227,0,0,0,2.142857142857143,1.875,0.0,-5
1,0,5,7,0,1,0,-70,1,0,0,0.8571428571428571,2.4,7.0,9
0,0,3,4,0,0,0,-1605,0,0,0,1.5,2.6666666666666665,14.0,-33
0,0,4,9,0,0,0,-3465,1,0,0,0.8888888888888888,4.75,-5.333333333333333,-51
0,1,11,10,0,1,0,-431,1,0,0,3.1,1.8181818181818181,6.571428571428571,-42
1,0,8,7,0,0,0,1083,0,0,0,2.4285714285714284,1.125,1.25,-8
0,0,5,6,0,0,0,-1259,0,0,0,1.6666666666666667,3.6,-1.8333333333333335,-40
0,0,4,12,0,0,0,-6801,0,1,1,0.6666666666666666,6.5,-73.75,-67
1,1,7,10,1,0,0,1158,0,1,0,1.5,2.5714285714285716,0.0,62
1,1,7,3,1,1,0,2053,0,0,0,4.333333333333333,1.0,-0.833333333333333,13
1,0,11,7,0,0,0,604,1,0,0,3.2857142857142856,1.3636363636363635,12.0,-20
1,0,3,7,0,1,1,75,1,0,0,1.1428571428571428,7.0,-3.0,42
0,1,2,4,0,0,0,-542,0,0,0,1.0,4.5,11.333333333333332,19
1,1,9,7,0,0,0,1099,1,0,0,3.142857142857143,1.5555555555555556,0.33333333333333304,13
1,1,8,4,1,0,0,2183,0,0,0,3.0,1.25,84.5,14
1,1,4,4,1,1,0,791,0,0,0,2.25,2.5,10.0,6
0,0,3,8,0,0,0,-3614,0,1,0,0.625,6.0,-3.0,-23
0,1,11,2,1,1,0,1220,0,0,0,10.0,0.36363636363636365,-1.5,-21
0,1,4,5,0,0,0,-1827,0,0,0,1.4,2.5,-3.0,-34
0,0,8,5,0,0,0,583,1,0,0,3.2,1.25,1.5,5
